0,1,2,3,4,5,6,7
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.013065957433008688, 0.0, 0.02416695723472885, 0.01652014925968056, 0.028927914573004414, 0.012772237211893547, 0.0]","[0.0, 0.018812210471239415, 0.016585889814732625, 0.0, 0.02299761894260926, 0.017411390048127907, 0.01854623068587813, 0.0]","[0.0, 0.01721018676642545, 0.024226055494882322, 0.02299761894260926, 0.0, 0.012391699045016713, 0.014714609209985439, 0.0]","[0.0, 0.01179176852318141, 0.00997931098567567, 0.015171432622347724, 0.012162938407875834, 0.0, 0.016253852016204086, 0.0]","[0.0, 0.010188297540283916, 0.006146688810162895, 0.01764049408840603, 0.01557085398761498, 0.020822098254812765, 0.0, 0.0]","[0.0, 0.01855243172591589, 0.0180598392550323, 0.018898912409384454, 0.01823066666746094, 0.013235951164084997, 0.018999979560189232, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.013065957433008688, 0.0, 0.012806421782505887, 0.01652014925968056, 0.02856631564084186, 0.012933911100651693, 0.0]","[0.0, 0.018407646805191254, 0.016585889814732625, 0.0, 0.02299761894260926, 0.017411390048127907, 0.017165128400759545, 0.0]","[0.0, 0.013885491595638715, 0.024226055494882322, 0.02299761894260926, 0.0, 0.012391699045016713, 0.01453067659486062, 0.0]","[0.0, 0.01194692337217064, 0.00997931098567567, 0.015171432622347724, 0.012314975137974282, 0.0, 0.016050678866001533, 0.0]","[0.0, 0.010317263331933078, 0.004302682167114026, 0.01764049408840603, 0.015378621222335784, 0.020822098254812765, 0.0, 0.0]","[0.0, 0.017873684223748236, 0.017608343273656492, 0.018665592503095754, 0.01823066666746094, 0.013235951164084997, 0.019237479304691597, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.013229281900921297, 0.0, 0.004337658990848768, 0.01586803810469317, 0.028927914573004414, 0.01309558498940984, 0.0]","[0.0, 0.016789392140998616, 0.01679321343741678, 0.0, 0.02299761894260926, 0.017411390048127907, 0.015586725789195448, 0.0]","[0.0, 0.011343077641507684, 0.024226055494882322, 0.02299761894260926, 0.0, 0.012391699045016713, 0.01453067659486062, 0.0]","[0.0, 0.01194692337217064, 0.010575090746014515, 0.015171432622347724, 0.012162938407875834, 0.0, 0.016050678866001533, 0.0]","[0.0, 0.010317263331933078, 0.005532019929146605, 0.01764049408840603, 0.015378621222335784, 0.020822098254812765, 0.0, -0.0]","[0.0, 0.017873684223748236, 0.017834091264344397, 0.018665592503095754, 0.01823066666746094, 0.01375163757307532, 0.018999979560189232, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.013065957433008688, 0.0, 0.002272107090444593, 0.014781186179714184, 0.028927914573004414, 0.01309558498940984, 0.0]","[0.0, 0.01456429197773374, 0.01679321343741678, 0.0, 0.02299761894260926, 0.017411390048127907, 0.01381102285118584, 0.0]","[0.0, 0.01016965581652413, 0.02392322980119629, 0.02299761894260926, 0.0, 0.012391699045016713, 0.014714609209985439, 0.0]","[0.0, 0.01194692337217064, 0.011319815446438073, 0.015171432622347724, 0.012162938407875834, 0.0, 0.016050678866001533, 0.0]","[0.0, 0.010317263331933078, 0.008759031554482126, 0.017863791481930152, 0.015378621222335784, 0.020822098254812765, 0.0, -0.0]","[0.0, 0.017873684223748236, 0.017834091264344397, 0.018665592503095754, 0.01823066666746094, 0.013923533042738762, 0.018999979560189232, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.013065957433008688, 0.0, 0.005370434941050856, 0.014781186179714184, 0.028927914573004414, 0.01309558498940984, 0.0]","[0.0, 0.013552882812613342, 0.01679321343741678, 0.0, 0.023285089179391875, 0.017629032423729506, 0.012035319913176232, 0.0]","[0.0, 0.010951937033179832, 0.024226055494882322, 0.023285089179391875, 0.0, 0.012546595283079423, 0.014898541825110256, 0.0]","[0.0, 0.012102078221159869, 0.011915595206776918, 0.015171432622347724, 0.012314975137974282, 0.0, 0.016253852016204086, 0.0]","[0.0, 0.010317263331933078, 0.013061713721596152, 0.01808708887545428, 0.015186388457056586, 0.020822098254812765, 0.0, -0.0]","[0.0, 0.017873684223748236, 0.0180598392550323, 0.018432272596807058, 0.01800278333411768, 0.014095428512402204, 0.018999979560189232, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.013065957433008688, 0.0, 0.011153980262182547, 0.016085408489688965, 0.028927914573004414, 0.012933911100651693, 0.0]","[0.0, 0.01375516464563742, 0.01679321343741678, 0.0, 0.02299761894260926, 0.017411390048127907, 0.012429920566067256, 0.0]","[0.0, 0.01329878068314694, 0.024226055494882322, 0.02299761894260926, 0.0, 0.012391699045016713, 0.014898541825110256, 0.0]","[0.0, 0.012412387919138327, 0.012064540146861629, 0.015171432622347724, 0.012162938407875834, 0.0, 0.016253852016204086, 0.0]","[0.0, 0.010317263331933078, 0.01690339422794796, 0.01808708887545428, 0.015186388457056586, 0.021082374482997924, 0.0, 0.0]","[0.0, 0.018099933391137454, 0.0180598392550323, 0.018198952690518362, 0.01800278333411768, 0.014267323982065646, 0.018999979560189232, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.013065957433008688, 0.0, 0.017763746343475908, 0.01717226041466795, 0.028927914573004414, 0.012772237211893547, 0.0]","[0.0, 0.015171137476805978, 0.01679321343741678, 0.0, 0.02299761894260926, 0.017193747672526308, 0.013219121871849305, 0.0]","[0.0, 0.015645624333114047, 0.024226055494882322, 0.02299761894260926, 0.0, 0.012391699045016713, 0.014714609209985439, 0.0]","[0.0, 0.012567542768127556, 0.011915595206776918, 0.015171432622347724, 0.012314975137974282, 0.0, 0.016253852016204086, 0.0]","[0.0, 0.010317263331933078, 0.01951573697226719, 0.01808708887545428, 0.015186388457056586, 0.020822098254812765, 0.0, 0.0]","[0.0, 0.018099933391137454, 0.018285587245720204, 0.018198952690518362, 0.01800278333411768, 0.013923533042738762, 0.018999979560189232, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.013065957433008688, 0.0, 0.022927626094486345, 0.017389630799663745, 0.028927914573004414, 0.0126105633231354, 0.0]","[0.0, 0.016991673974022695, 0.016585889814732625, 0.0, 0.02299761894260926, 0.017193747672526308, 0.015192125136304425, 0.0]","[0.0, 0.017014616462261524, 0.024226055494882322, 0.02299761894260926, 0.0, 0.012391699045016713, 0.014714609209985439, 0.0]","[0.0, 0.012567542768127556, 0.011915595206776918, 0.014981789714568377, 0.012162938407875834, 0.0, 0.016457025166406635, 0.0]","[0.0, 0.010188297540283916, 0.019823071412775336, 0.01808708887545428, 0.015186388457056586, 0.021082374482997924, 0.0, 0.0]","[0.0, 0.018326182558526673, 0.018285587245720204, 0.018198952690518362, 0.01800278333411768, 0.013923533042738762, 0.018999979560189232, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.013065957433008688, 0.0, 0.02416695723472885, 0.01760700118465954, 0.028927914573004414, 0.0126105633231354, 0.0]","[0.0, 0.018407646805191254, 0.016585889814732625, 0.0, 0.023285089179391875, 0.017193747672526308, 0.015981326442086472, 0.0]","[0.0, 0.01721018676642545, 0.024226055494882322, 0.023285089179391875, 0.0, 0.012391699045016713, 0.01453067659486062, -0.0]","[0.0, 0.012567542768127556, 0.01221348508694634, 0.014981789714568377, 0.012162938407875834, 0.0, 0.016253852016204086, 0.0]","[0.0, 0.010317263331933078, 0.016596059787439815, 0.017863791481930152, 0.015186388457056586, 0.020822098254812765, 0.0, 0.0]","[0.0, 0.018099933391137454, 0.0180598392550323, 0.018432272596807058, 0.01823066666746094, 0.014095428512402204, 0.018999979560189232, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.013229281900921297, 0.0, 0.02189485014428426, 0.01717226041466795, 0.028927914573004414, 0.0126105633231354, 0.0]","[0.0, 0.019014492304263494, 0.016585889814732625, 0.0, 0.02299761894260926, 0.017411390048127907, 0.014994824809858913, -0.0]","[0.0, 0.016623475853933672, 0.024226055494882322, 0.02299761894260926, 0.0, 0.012391699045016713, 0.01453067659486062, -0.0]","[0.0, 0.012257233070149098, 0.012362430027031052, 0.014981789714568377, 0.012162938407875834, 0.0, 0.016253852016204086, -0.0]","[0.0, 0.010188297540283916, 0.010756705417785065, 0.017863791481930152, 0.015378621222335784, 0.020822098254812765, 0.0, -0.0]","[0.0, 0.018099933391137454, 0.0180598392550323, 0.018198952690518362, 0.01823066666746094, 0.014095428512402204, 0.019237479304691597, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.013065957433008688, 0.0, 0.017970301533516326, 0.017389630799663745, 0.02928951350516697, 0.012772237211893547, 0.0]","[0.0, 0.018609928638215333, 0.016585889814732625, 0.0, 0.02299761894260926, 0.017411390048127907, 0.014402923830522376, -0.0]","[0.0, 0.0160367649414419, 0.024226055494882322, 0.02299761894260926, 0.0, 0.012391699045016713, 0.01453067659486062, -0.0]","[0.0, 0.012257233070149098, 0.012958209787369898, 0.015171432622347724, 0.012162938407875834, 0.0, 0.016253852016204086, -0.0]","[0.0, 0.010059331748634751, 0.00583935436965475, 0.017863791481930152, 0.015186388457056586, 0.020822098254812765, 0.0, -0.0]","[0.0, 0.018099933391137454, 0.0180598392550323, 0.018432272596807058, 0.018458550000804205, 0.013923533042738762, 0.018999979560189232, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.013065957433008688, 0.0, 0.014665418492869646, 0.01847648272464273, 0.028927914573004414, 0.0126105633231354, -0.0]","[0.0, 0.016991673974022695, 0.016378566192048465, 0.0, 0.02299761894260926, 0.017629032423729506, 0.013416422198294817, -0.0]","[0.0, 0.017014616462261524, 0.02452888118856835, 0.02299761894260926, 0.0, 0.012546595283079423, 0.014714609209985439, -0.0]","[0.0, 0.012257233070149098, 0.013256099667539321, 0.015171432622347724, 0.012162938407875834, 0.0, 0.016253852016204086, -0.0]","[0.0, 0.010188297540283916, 0.003688013286097737, 0.0174171966948819, 0.015186388457056586, 0.020561822026627607, 0.0, -0.0]","[0.0, 0.018099933391137454, 0.017834091264344397, 0.018432272596807058, 0.01823066666746094, 0.013407846633748438, 0.018999979560189232, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.013065957433008688, 0.0, 0.013012976972546305, 0.019998075419613306, 0.02928951350516697, 0.012933911100651693, -0.0]","[0.0, 0.015171137476805978, 0.016378566192048465, 0.0, 0.02299761894260926, 0.017629032423729506, 0.014994824809858913, -0.0]","[0.0, 0.019165889808064707, 0.024226055494882322, 0.02299761894260926, 0.0, 0.012391699045016713, 0.014714609209985439, -0.0]","[0.0, 0.012102078221159869, 0.013256099667539321, 0.015171432622347724, 0.012162938407875834, 0.0, 0.016253852016204086, -0.0]","[0.0, 0.010317263331933078, 0.004763683827876244, 0.0174171966948819, 0.015186388457056586, 0.020822098254812765, 0.0, -0.0]","[0.0, 0.018099933391137454, 0.017834091264344397, 0.018898912409384454, 0.018458550000804205, 0.013235951164084997, 0.018999979560189232, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.013065957433008688, 0.0, 0.013632642542667557, 0.02195440888457548, 0.028927914573004414, 0.013257258878167985, -0.0]","[0.0, 0.01375516464563742, 0.016378566192048465, 0.0, 0.02299761894260926, 0.017411390048127907, 0.01854623068587813, -0.0]","[0.0, 0.02073045224137611, 0.024226055494882322, 0.02299761894260926, 0.0, 0.012391699045016713, 0.014714609209985439, -0.0]","[0.0, 0.012102078221159869, 0.013405044607624032, 0.01536107553012707, 0.01246701186807273, 0.0, 0.016050678866001533, -0.0]","[0.0, 0.010317263331933078, 0.009834702096260632, 0.0174171966948819, 0.015186388457056586, 0.020822098254812765, 0.0, 0.0]","[0.0, 0.018099933391137454, 0.017608343273656492, 0.018898912409384454, 0.01823066666746094, 0.013064055694421555, 0.019237479304691597, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.013065957433008688, 0.0, 0.016111304823152567, 0.022823890424558665, 0.028927914573004414, 0.01309558498940984, -0.0]","[0.0, 0.01375516464563742, 0.016585889814732625, 0.0, 0.023285089179391875, 0.017411390048127907, 0.01854623068587813, -0.0]","[0.0, 0.020534881937212184, 0.024226055494882322, 0.023285089179391875, 0.0, 0.012391699045016713, 0.014714609209985439, -0.0]","[0.0, 0.01194692337217064, 0.012660319907200476, 0.015171432622347724, 0.012162938407875834, 0.0, 0.016253852016204086, -0.0]","[0.0, 0.010317263331933078, 0.0161350581266776, 0.01764049408840603, 0.015378621222335784, 0.020822098254812765, 0.0, 0.0]","[0.0, 0.018099933391137454, 0.0180598392550323, 0.018665592503095754, 0.01823066666746094, 0.013064055694421555, 0.018999979560189232, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.013065957433008688, 0.0, 0.018176856723556744, 0.021737038499579683, 0.02856631564084186, 0.01309558498940984, -0.0]","[0.0, 0.013957446478661501, 0.01679321343741678, 0.0, 0.02299761894260926, 0.017411390048127907, 0.017362428727205056, -0.0]","[0.0, 0.018383608591409004, 0.024226055494882322, 0.02299761894260926, 0.0, 0.012391699045016713, 0.014714609209985439, -0.0]","[0.0, 0.012102078221159869, 0.011617705326607495, 0.015171432622347724, 0.012162938407875834, 0.0, 0.016253852016204086, -0.0]","[0.0, 0.010317263331933078, 0.018440066430488684, 0.017863791481930152, 0.015378621222335784, 0.021082374482997924, 0.0, 0.0]","[0.0, 0.018099933391137454, 0.017834091264344397, 0.018898912409384454, 0.01823066666746094, 0.01375163757307532, 0.018999979560189232, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.013065957433008688, 0.0, 0.018796522293677995, 0.018911223494634324, 0.02856631564084186, 0.012772237211893547, -0.0]","[0.0, 0.014766573810757818, 0.01679321343741678, 0.0, 0.02299761894260926, 0.017411390048127907, 0.01775702938009608, -0.0]","[0.0, 0.014863343116458344, 0.024226055494882322, 0.02299761894260926, 0.0, 0.012391699045016713, 0.014714609209985439, -0.0]","[0.0, 0.012102078221159869, 0.011021925566268648, 0.015171432622347724, 0.012314975137974282, 0.0, 0.016253852016204086, -0.0]","[0.0, 0.010446229123582243, 0.01690339422794796, 0.01808708887545428, 0.01557085398761498, 0.020822098254812765, 0.0, -0.0]","[0.0, 0.018099933391137454, 0.0180598392550323, 0.018432272596807058, 0.01800278333411768, 0.014439219451729086, 0.018999979560189232, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.013065957433008688, 0.0, 0.018176856723556744, 0.01586803810469317, 0.028204716708679304, 0.012772237211893547, -0.0]","[0.0, 0.016384828474950458, 0.01679321343741678, 0.0, 0.02299761894260926, 0.017411390048127907, 0.017362428727205056, -0.0]","[0.0, 0.01192978855399946, 0.024226055494882322, 0.02299761894260926, 0.0, 0.012546595283079423, 0.014898541825110256, -0.0]","[0.0, 0.012412387919138327, 0.010426145805929803, 0.015171432622347724, 0.012162938407875834, 0.0, 0.016253852016204086, -0.0]","[0.0, 0.010317263331933078, 0.013830049822866513, 0.01808708887545428, 0.015378621222335784, 0.021082374482997924, 0.0, -0.0]","[0.0, 0.018099933391137454, 0.0180598392550323, 0.018198952690518362, 0.01800278333411768, 0.014611114921392528, 0.018999979560189232, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.013065957433008688, 0.0, 0.016524415203233403, 0.0136943342547352, 0.02856631564084186, 0.0126105633231354, -0.0]","[0.0, 0.017193955807046777, 0.01679321343741678, 0.0, 0.02299761894260926, 0.017411390048127907, 0.01775702938009608, -0.0]","[0.0, 0.009974085512360203, 0.024226055494882322, 0.02299761894260926, 0.0, 0.012391699045016713, 0.014714609209985439, -0.0]","[0.0, 0.012412387919138327, 0.010426145805929803, 0.015171432622347724, 0.012162938407875834, 0.0, 0.016253852016204086, -0.0]","[0.0, 0.010317263331933078, 0.012139710400071717, 0.017863791481930152, 0.01557085398761498, 0.020822098254812765, 0.0, -0.0008915227216858656]","[0.0, 0.018099933391137454, 0.0180598392550323, 0.01749899297165227, 0.01800278333411768, 0.014267323982065646, 0.018999979560189232, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.013065957433008688, 0.0, 0.01425230811278881, 0.012824852714752012, 0.028204716708679304, 0.0126105633231354, 0.0]","[0.0, 0.016991673974022695, 0.016585889814732625, 0.0, 0.02299761894260926, 0.017411390048127907, 0.017362428727205056, -0.0]","[0.0, 0.009582944904032354, 0.024226055494882322, 0.02299761894260926, 0.0, 0.012391699045016713, 0.014898541825110256, -0.0]","[0.0, 0.012567542768127556, 0.010277200865845092, 0.015171432622347724, 0.012162938407875834, 0.0, 0.016457025166406635, -0.0]","[0.0, 0.010317263331933078, 0.010756705417785065, 0.017863791481930152, 0.01557085398761498, 0.020822098254812765, 0.0, -0.001242485427448832]","[0.0, 0.018099933391137454, 0.017834091264344397, 0.018198952690518362, 0.01800278333411768, 0.013579742103411879, 0.019237479304691597, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.013065957433008688, 0.0, 0.013839197732707975, 0.014129075024726793, 0.028927914573004414, 0.0126105633231354, 0.0]","[0.0, 0.016587110307974537, 0.016585889814732625, 0.0, 0.02299761894260926, 0.017411390048127907, 0.015192125136304425, -0.0]","[0.0, 0.010951937033179832, 0.024226055494882322, 0.02299761894260926, 0.0, 0.012391699045016713, 0.014714609209985439, -0.0]","[0.0, 0.012412387919138327, 0.010575090746014515, 0.015171432622347724, 0.012162938407875834, 0.0, 0.016253852016204086, -0.0]","[0.0, 0.010188297540283916, 0.010142036536768777, 0.017863791481930152, 0.01557085398761498, 0.020822098254812765, 0.0, 0.004468243176508699]","[0.0, 0.018099933391137454, 0.0180598392550323, 0.018432272596807058, 0.01823066666746094, 0.013235951164084997, 0.018999979560189232, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.013065957433008688, 0.0, 0.015698194443071734, 0.016302778874684763, 0.02928951350516697, 0.012772237211893547, 0.0]","[0.0, 0.016182546641926376, 0.016585889814732625, 0.0, 0.02299761894260926, 0.017411390048127907, 0.013416422198294817, 0.0]","[0.0, 0.01329878068314694, 0.024226055494882322, 0.02299761894260926, 0.0, 0.012546595283079423, 0.014898541825110256, 0.0]","[0.0, 0.012412387919138327, 0.011170870506353361, 0.015171432622347724, 0.012162938407875834, 0.0, 0.016457025166406635, -0.0]","[0.0, 0.010059331748634751, 0.009988369316514704, 0.01764049408840603, 0.015378621222335784, 0.020822098254812765, 0.0, 0.015765435726287365]","[0.0, 0.018099933391137454, 0.0180598392550323, 0.018432272596807058, 0.01823066666746094, 0.013064055694421555, 0.018999979560189232, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.013065957433008688, 0.0, 0.01735063596339507, 0.01717226041466795, 0.02928951350516697, 0.012772237211893547, 0.0]","[0.0, 0.015980264808902297, 0.016585889814732625, 0.0, 0.02299761894260926, 0.017411390048127907, 0.013219121871849305, 0.0]","[0.0, 0.015841194637277973, 0.02452888118856835, 0.02299761894260926, 0.0, 0.012391699045016713, 0.01453067659486062, 0.0]","[0.0, 0.012412387919138327, 0.011915595206776918, 0.015171432622347724, 0.012162938407875834, 0.0, 0.016253852016204086, 0.0]","[0.0, 0.010188297540283916, 0.01044937097727692, 0.01764049408840603, 0.015378621222335784, 0.020561822026627607, 0.0, 0.020592611552801583]","[0.0, 0.018099933391137454, 0.018285587245720204, 0.018665592503095754, 0.01823066666746094, 0.013407846633748438, 0.018999979560189232, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.013229281900921297, 0.0, 0.018383411913597162, 0.016737519644676357, 0.02928951350516697, 0.012772237211893547, 0.0]","[0.0, 0.015777982975878218, 0.016585889814732625, 0.0, 0.023285089179391875, 0.017629032423729506, 0.0147975244834134, 0.0]","[0.0, 0.017796897678917227, 0.024226055494882322, 0.023285089179391875, 0.0, 0.012546595283079423, 0.01453067659486062, 0.0]","[0.0, 0.012412387919138327, 0.012660319907200476, 0.015171432622347724, 0.012162938407875834, 0.0, 0.016457025166406635, 0.0]","[0.0, 0.010188297540283916, 0.012600712060833933, 0.01764049408840603, 0.015186388457056586, 0.020822098254812765, 0.0, 0.004419421229029168]","[0.0, 0.018099933391137454, 0.017834091264344397, 0.018665592503095754, 0.018458550000804205, 0.013923533042738762, 0.018999979560189232, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.013065957433008688, 0.0, 0.018589967103637577, 0.01586803810469317, 0.02928951350516697, 0.012772237211893547, 0.0]","[0.0, 0.016789392140998616, 0.016585889814732625, 0.0, 0.02299761894260926, 0.017629032423729506, 0.014994824809858913, 0.0]","[0.0, 0.018774749199736856, 0.024226055494882322, 0.02299761894260926, 0.0, 0.012391699045016713, 0.01453067659486062, 0.0]","[0.0, 0.012412387919138327, 0.012809264847285187, 0.015171432622347724, 0.012162938407875834, 0.0, 0.016050678866001533, 0.0]","[0.0, 0.010188297540283916, 0.01567405646591538, 0.017863791481930152, 0.01499415569177739, 0.020822098254812765, 0.0, -0.030751445439609823]","[0.0, 0.018326182558526673, 0.017834091264344397, 0.018898912409384454, 0.01823066666746094, 0.014267323982065646, 0.018999979560189232, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.013065957433008688, 0.0, 0.017144080773354657, 0.014781186179714184, 0.028927914573004414, 0.012933911100651693, 0.0]","[0.0, 0.018205364972167175, 0.016378566192048465, 0.0, 0.02299761894260926, 0.017411390048127907, 0.01381102285118584, 0.0]","[0.0, 0.01897031950390078, 0.024226055494882322, 0.02299761894260926, 0.0, 0.012391699045016713, 0.01453067659486062, 0.0]","[0.0, 0.01194692337217064, 0.013256099667539321, 0.01536107553012707, 0.012162938407875834, 0.0, 0.016050678866001533, 0.0]","[0.0, 0.010317263331933078, 0.017210728668456104, 0.017863791481930152, 0.01499415569177739, 0.020822098254812765, 0.0, -0.058279336967279216]","[0.0, 0.017873684223748236, 0.017608343273656492, 0.018665592503095754, 0.01823066666746094, 0.014095428512402204, 0.018999979560189232, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.013065957433008688, 0.0, 0.015698194443071734, 0.014563815794718387, 0.028927914573004414, 0.012933911100651693, 0.0]","[0.0, 0.018609928638215333, 0.016378566192048465, 0.0, 0.023285089179391875, 0.017411390048127907, 0.014402923830522376, 0.0]","[0.0, 0.01818803828724508, 0.024226055494882322, 0.023285089179391875, 0.0, 0.012391699045016713, 0.014714609209985439, 0.0]","[0.0, 0.01194692337217064, 0.01310715472745461, 0.015171432622347724, 0.012162938407875834, 0.0, 0.016050678866001533, 0.0]","[0.0, 0.010317263331933078, 0.01751806310896425, 0.01808708887545428, 0.015186388457056586, 0.021082374482997924, 0.0, -0.04317808093258616]","[0.0, 0.017647435056359018, 0.017834091264344397, 0.018665592503095754, 0.01823066666746094, 0.01375163757307532, 0.019237479304691597, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.013065957433008688, 0.0, 0.01425230811278881, 0.014781186179714184, 0.02856631564084186, 0.012933911100651693, 0.0]","[0.0, 0.018003083139143096, 0.016585889814732625, 0.0, 0.02299761894260926, 0.017193747672526308, 0.017165128400759545, 0.0]","[0.0, 0.016623475853933672, 0.024226055494882322, 0.02299761894260926, 0.0, 0.012391699045016713, 0.014898541825110256, 0.0]","[0.0, 0.01194692337217064, 0.012809264847285187, 0.015171432622347724, 0.012162938407875834, 0.0, 0.016050678866001533, 0.0]","[0.0, 0.010446229123582243, 0.01552038924566131, 0.01808708887545428, 0.015378621222335784, 0.020822098254812765, 0.0, 0.023685225210893668]","[0.0, 0.018099933391137454, 0.017834091264344397, 0.018665592503095754, 0.01800278333411768, 0.013407846633748438, 0.018999979560189232, 0.0]"
